2,0.0,0.0,-0.0040650406504065045,-0.21951219512195122,-0.12195121951219512,-0.43902439024390244,-0.1910569105691057,-0.6463414634146342,-0.1910569105691057,-0.8170731707317073,-0.3780487804878049,-0.45528455284552843,-0.6382113821138211,-0.5121951219512195,-0.8414634146341463,-0.540650406504065,-1.0,-0.5609756097560976,-0.44715447154471544,-0.32926829268292684,-0.6626016260162602,-0.22357723577235772,-0.5650406504065041,-0.15040650406504066,-0.44715447154471544,-0.15040650406504066,-0.4878048780487805,-0.16260162601626016,-0.6544715447154471,-0.06910569105691057,-0.556910569105691,-0.0040650406504065045,-0.45121951219512196,-0.016260162601626018,-0.5040650406504065,0.008130081300813009,-0.6422764227642277,0.06097560975609756,-0.5447154471544715,0.10569105691056911,-0.44715447154471544,0.0975609756097561
2,0.0,0.0,-0.06993006993006994,-0.2097902097902098,-0.17482517482517482,-0.4090909090909091,-0.23426573426573427,-0.5979020979020979,-0.21328671328671328,-0.7657342657342657,-0.4020979020979021,-0.4230769230769231,-0.6853146853146853,-0.4755244755244755,-0.8601398601398601,-0.4825174825174825,-1.0,-0.493006993006993,-0.44755244755244755,-0.3111888111888112,-0.6363636363636364,-0.21328671328671328,-0.5524475524475524,-0.15384615384615385,-0.46153846153846156,-0.16083916083916083,-0.47202797202797203,-0.16083916083916083,-0.6153846153846154,-0.06993006993006994,-0.534965034965035,-0.027972027972027972,-0.44405594405594406,-0.04195804195804196,-0.486013986013986,-0.006993006993006993,-0.6083916083916084,0.038461538461538464,-0.5244755244755245,0.06643356643356643,-0.4405594405594406,0.055944055944055944
2,0.0,0.0,-0.06484641638225255,-0.20819112627986347,-0.17747440273037543,-0.3993174061433447,-0.2593856655290102,-0.5836177474402731,-0.2525597269624573,-0.7406143344709898,-0.3890784982935154,-0.41638225255972694,-0.6825938566552902,-0.46757679180887374,-0.856655290102389,-0.4812286689419795,-1.0,-0.49146757679180886,-0.4402730375426621,-0.30716723549488056,-0.6348122866894198,-0.2150170648464164,-0.5494880546075085,-0.15699658703071673,-0.4539249146757679,-0.15699658703071673,-0.47440273037542663,-0.16040955631399317,-0.6143344709897611,-0.07508532423208192,-0.5358361774744027,-0.034129692832764506,-0.4402730375426621,-0.040955631399317405,-0.4948805460750853,-0.013651877133105802,-0.6075085324232082,0.023890784982935155,-0.5221843003412969,0.05460750853242321,-0.4402730375426621,0.051194539249146756
2,0.0,0.0,-0.06418918918918919,-0.20945945945945946,-0.17905405405405406,-0.40540540540540543,-0.2533783783783784,-0.5844594594594594,-0.25,-0.7398648648648649,-0.3952702702702703,-0.41216216216216217,-0.6824324324324325,-0.46283783783783783,-0.8614864864864865,-0.47297297297297297,-1.0,-0.4797297297297297,-0.44594594594594594,-0.30067567567567566,-0.6317567567567568,-0.21283783783783783,-0.5506756756756757,-0.15202702702702703,-0.4527027027027027,-0.1554054054054054,-0.47297297297297297,-0.1554054054054054,-0.6148648648648649,-0.0777027027027027,-0.5371621621621622,-0.030405405405405407,-0.44256756756756754,-0.037162162162162164,-0.4831081081081081,-0.006756756756756757,-0.6081081081081081,0.02364864864864865,-0.527027027027027,0.057432432432432436,-0.44256756756756754,0.05405405405405406
2,0.0,0.0,-0.003968253968253968,-0.20634920634920634,-0.1349206349206349,-0.43253968253968256,-0.21031746031746032,-0.6388888888888888,-0.21428571428571427,-0.7936507936507936,-0.36904761904761907,-0.4365079365079365,-0.6349206349206349,-0.49206349206349204,-0.8412698412698413,-0.5158730158730159,-1.0,-0.5317460317460317,-0.43253968253968256,-0.30952380952380953,-0.6507936507936508,-0.21825396825396826,-0.5634920634920635,-0.1388888888888889,-0.45634920634920634,-0.1349206349206349,-0.48412698412698413,-0.14285714285714285,-0.6428571428571429,-0.06349206349206349,-0.5555555555555556,0.0,-0.4523809523809524,-0.007936507936507936,-0.5119047619047619,0.023809523809523808,-0.6388888888888888,0.05555555555555555,-0.5515873015873016,0.10317460317460317,-0.45634920634920634,0.09523809523809523
2,0.0,0.0,-0.0738255033557047,-0.19798657718120805,-0.20134228187919462,-0.3926174496644295,-0.28859060402684567,-0.5704697986577181,-0.28859060402684567,-0.7214765100671141,-0.3959731543624161,-0.40939597315436244,-0.6845637583892618,-0.46308724832214765,-0.8590604026845637,-0.47651006711409394,-1.0,-0.4865771812080537,-0.4463087248322148,-0.30201342281879195,-0.6442953020134228,-0.21140939597315436,-0.5637583892617449,-0.1476510067114094,-0.4697986577181208,-0.1476510067114094,-0.4798657718120805,-0.1610738255033557,-0.6208053691275168,-0.07718120805369127,-0.5436241610738255,-0.030201342281879196,-0.45302013422818793,-0.040268456375838924,-0.5,-0.016778523489932886,-0.6140939597315436,0.016778523489932886,-0.5369127516778524,0.050335570469798654,-0.45302013422818793,0.0436241610738255
2,0.0,0.0,-0.06551724137931035,-0.21379310344827587,-0.18275862068965518,-0.41379310344827586,-0.25862068965517243,-0.6,-0.2482758620689655,-0.7551724137931034,-0.4068965517241379,-0.41724137931034483,-0.6931034482758621,-0.4689655172413793,-0.8620689655172413,-0.4827586206896552,-1.0,-0.49310344827586206,-0.45517241379310347,-0.30689655172413793,-0.6379310344827587,-0.21724137931034482,-0.5517241379310345,-0.16206896551724137,-0.45517241379310347,-0.16896551724137931,-0.47586206896551725,-0.15862068965517243,-0.6206896551724138,-0.08275862068965517,-0.5379310344827586,-0.041379310344827586,-0.44482758620689655,-0.04827586206896552,-0.4896551724137931,-0.006896551724137931,-0.6137931034482759,0.017241379310344827,-0.5275862068965518,0.04827586206896552,-0.44482758620689655,0.04827586206896552
2,0.0,0.0,-0.06462585034013606,-0.20748299319727892,-0.19047619047619047,-0.40476190476190477,-0.2687074829931973,-0.5884353741496599,-0.2653061224489796,-0.7448979591836735,-0.3877551020408163,-0.41156462585034015,-0.6836734693877551,-0.46258503401360546,-0.8605442176870748,-0.47619047619047616,-1.0,-0.48639455782312924,-0.4421768707482993,-0.29931972789115646,-0.6360544217687075,-0.22108843537414966,-0.5510204081632653,-0.16326530612244897,-0.445578231292517,-0.1598639455782313,-0.47278911564625853,-0.15306122448979592,-0.6054421768707483,-0.0782312925170068,-0.5272108843537415,-0.03741496598639456,-0.43197278911564624,-0.03741496598639456,-0.4931972789115646,-0.006802721088435374,-0.5918367346938775,0.02040816326530612,-0.5068027210884354,0.05102040816326531,-0.42517006802721086,0.05102040816326531
2,0.0,0.0,-0.0657439446366782,-0.21453287197231835,-0.18339100346020762,-0.4117647058823529,-0.2629757785467128,-0.5916955017301038,-0.2491349480968858,-0.754325259515571,-0.39792387543252594,-0.41522491349480967,-0.6816608996539792,-0.4671280276816609,-0.8581314878892734,-0.4809688581314879,-1.0,-0.4913494809688581,-0.4463667820069204,-0.3044982698961938,-0.6470588235294118,-0.22145328719723184,-0.5640138408304498,-0.15916955017301038,-0.47058823529411764,-0.16262975778546712,-0.4740484429065744,-0.15570934256055363,-0.6228373702422145,-0.08304498269896193,-0.5467128027681661,-0.03806228373702422,-0.45674740484429066,-0.04498269896193772,-0.4913494809688581,-0.006920415224913495,-0.6193771626297578,0.02422145328719723,-0.5397923875432526,0.05190311418685121,-0.45674740484429066,0.05190311418685121
2,0.0,0.0,-0.06872852233676977,-0.20962199312714777,-0.1958762886597938,-0.4054982817869416,-0.2852233676975945,-0.584192439862543,-0.2852233676975945,-0.7457044673539519,-0.4054982817869416,-0.41580756013745707,-0.6872852233676976,-0.4742268041237113,-0.8625429553264605,-0.4879725085910653,-1.0,-0.4948453608247423,-0.4536082474226804,-0.30584192439862545,-0.6391752577319587,-0.21305841924398625,-0.5567010309278351,-0.15120274914089346,-0.4639175257731959,-0.15463917525773196,-0.48109965635738833,-0.16151202749140894,-0.6185567010309279,-0.07560137457044673,-0.5360824742268041,-0.03436426116838488,-0.44673539518900346,-0.041237113402061855,-0.49828178694158076,-0.01718213058419244,-0.6151202749140894,0.024054982817869417,-0.5292096219931272,0.054982817869415807,-0.44673539518900346,0.048109965635738834
